time,temperature_2m,relative_humidity_2m,wind_speed_10m,wind_direction_10m,surface_pressure,precipitation
2023-07-24T20:00,27.7,93,,,977.0,0.1
2023-07-24T21:00,27.7,90,,,977.9,0.1
2023-07-24T22:00,27.5,91,,,978.7,0.6
2023-07-24T23:00,27.4,93,,,978.7,0.0
2023-07-25T00:00,27.2,94,,,978.6,1.5
2023-07-25T01:00,26.7,95,,,978.0,0.0
2023-07-25T02:00,25.6,94,,,978.4,5.9
2023-07-25T03:00,25.6,94,,,977.5,0.2
2023-07-25T04:00,25.6,94,,,977.4,0.2
2023-07-25T05:00,26.4,93,,,977.7,0.1
2023-07-25T06:00,26.6,91,,,978.0,3.6
2023-07-25T07:00,27.1,90,,,978.6,0.1
2023-07-25T08:00,27.7,88,,,979.2,0.0
2023-07-25T09:00,29.2,83,,,979.7,0.0
2023-07-25T10:00,30.8,77,,,979.5,0.0
2023-07-25T11:00,31.5,73,,,979.3,0.0
2023-07-25T12:00,32.8,70,,,978.6,0.0
2023-07-25T13:00,33.2,68,,,977.5,0.1
2023-07-25T14:00,33.8,65,,,976.5,0.1
2023-07-25T15:00,34.1,63,,,975.9,0.0
2023-07-25T16:00,34.1,63,,,975.5,0.0
2023-07-25T17:00,31.4,72,,,976.5,0.0
2023-07-25T18:00,30.2,78,,,976.9,0.0
2023-07-25T19:00,29.5,81,,,977.5,0.0
2023-07-25T20:00,29.2,83,,,978.3,0.0
2023-07-25T21:00,29.1,84,,,979.4,0.0
2023-07-25T22:00,28.6,86,,,980.1,0.0
2023-07-25T23:00,27.3,90,,,979.7,0.0
2023-07-26T00:00,26.3,94,,,979.6,0.9
2023-07-26T01:00,25.7,97,,,979.3,3.3
2023-07-26T02:00,26.1,95,,,979.3,0.4
2023-07-26T03:00,26.3,95,,,978.8,0.0
2023-07-26T04:00,26.0,97,,,978.8,0.0
2023-07-26T05:00,26.5,97,,,979.2,0.0
2023-07-26T06:00,26.2,95,,,980.1,4.9
2023-07-26T07:00,25.6,99,,,981.2,2.4
2023-07-26T08:00,25.6,95,,,981.5,3.7
2023-07-26T09:00,25.8,94,,,982.2,0.8
2023-07-26T10:00,26.4,90,,,982.1,0.4
2023-07-26T11:00,27.4,84,,,981.6,0.5
2023-07-26T12:00,28.5,80,,,981.0,0.3
2023-07-26T13:00,29.3,77,,,980.4,0.1
2023-07-26T14:00,29.3,77,,,979.2,0.0
2023-07-26T15:00,29.5,76,,,978.3,0.0
2023-07-26T16:00,29.7,76,,,977.6,0.0
2023-07-26T17:00,27.4,89,,,978.5,0.0
2023-07-26T18:00,27.3,91,,,978.5,0.3
2023-07-26T19:00,27.2,92,,,978.9,0.2
2023-07-26T20:00,26.8,95,,,979.4,0.1
2023-07-26T21:00,26.6,96,,,980.3,0.0
2023-07-26T22:00,26.6,96,,,980.7,0.0
2023-07-26T23:00,26.3,98,,,980.5,0.0
2023-07-27T00:00,26.5,97,,,980.4,0.0
2023-07-27T01:00,26.4,98,,,979.8,0.0
2023-07-27T02:00,26.4,98,,,979.2,0.1
2023-07-27T03:00,26.4,98,,,978.5,0.4
2023-07-27T04:00,26.3,98,,,978.9,0.1
2023-07-27T05:00,26.8,96,,,979.4,0.0
2023-07-27T06:00,27.3,95,,,979.5,0.0
2023-07-27T07:00,28.2,91,,,979.9,0.0
2023-07-27T08:00,28.8,85,,180.0,980.6,3.3
2023-07-27T09:00,28.1,87,,,981.1,5.3
2023-07-27T10:00,28.8,83,,,980.7,0.1
2023-07-27T11:00,29.9,80,,,980.0,0.0
2023-07-27T12:00,30.6,78,,,979.3,0.1
2023-07-27T13:00,31.4,74,,,978.5,0.1
2023-07-27T14:00,31.6,74,,,977.4,0.1
2023-07-27T15:00,31.7,72,,,976.6,0.0
2023-07-27T16:00,31.7,71,,,976.0,0.1
2023-07-27T17:00,30.4,74,,,976.7,0.1
2023-07-27T18:00,28.8,89,,,977.3,1.0
2023-07-27T19:00,28.4,89,,,977.1,0.2
2023-07-27T20:00,28.0,92,,,977.7,0.0
2023-07-27T21:00,27.9,93,,,978.7,0.0
2023-07-27T22:00,27.8,94,,,979.3,0.0
2023-07-27T23:00,27.5,95,,,979.0,0.0
2023-07-28T00:00,27.1,97,,,978.3,0.0
2023-07-28T01:00,27.1,96,,,977.6,0.0
2023-07-28T02:00,27.0,97,,,977.0,0.0
2023-07-28T03:00,27.0,97,,,976.4,0.0
2023-07-28T04:00,26.8,97,,180.0,976.1,0.0
2023-07-28T05:00,26.9,95,,,976.5,0.0
2023-07-28T06:00,26.6,94,,,977.5,4.8
2023-07-28T07:00,26.9,93,,,977.8,0.1
2023-07-28T08:00,27.3,91,,,977.9,0.1
2023-07-28T09:00,28.7,84,,,978.4,0.1
2023-07-28T10:00,29.8,78,,,978.3,0.2
2023-07-28T11:00,31.1,73,,,977.9,0.1
2023-07-28T12:00,32.2,69,,,977.1,0.1
2023-07-28T13:00,32.9,65,,,976.2,0.1
2023-07-28T14:00,32.7,65,,,975.0,0.1
2023-07-28T15:00,30.7,74,,,974.1,2.8
2023-07-28T16:00,29.6,79,,,974.0,3.9
2023-07-28T17:00,27.0,89,,,975.1,0.8
2023-07-28T18:00,26.7,92,,,975.7,3.8
2023-07-28T19:00,26.7,92,,,975.9,4.6
2023-07-28T20:00,26.7,94,,,976.4,1.7
2023-07-28T21:00,26.6,95,,,977.0,1.2
2023-07-28T22:00,26.3,94,,,977.0,1.5
2023-07-28T23:00,26.3,94,,,976.9,1.0
2023-07-29T00:00,26.4,95,,,976.4,0.5
2023-07-29T01:00,25.7,95,,,975.9,3.2
2023-07-29T02:00,25.9,95,,,974.5,0.3
2023-07-29T03:00,25.6,93,,,974.6,2.1
2023-07-29T04:00,25.6,95,,,975.0,1.3
2023-07-29T05:00,24.7,94,,,975.0,0.8
2023-07-29T06:00,25.2,94,,,975.9,0.1
2023-07-29T07:00,26.2,89,,,976.3,0.1
2023-07-29T08:00,27.3,84,,,976.8,0.0
2023-07-29T09:00,29.0,77,,,977.4,0.0
2023-07-29T10:00,29.8,74,,,977.7,0.1
2023-07-29T11:00,30.9,71,,,977.6,0.1
2023-07-29T12:00,31.1,69,,,977.0,0.1
2023-07-29T13:00,31.4,68,,,976.1,0.0
2023-07-29T14:00,28.5,78,,,975.6,2.0
2023-07-29T15:00,29.3,77,,,974.4,0.2
2023-07-29T16:00,30.4,74,,,973.8,0.0
2023-07-29T17:00,29.1,78,,,974.9,0.1
2023-07-29T18:00,29.2,78,,,974.8,0.1
2023-07-29T19:00,28.1,88,,,975.5,0.1
2023-07-29T20:00,27.8,88,,,976.2,0.0
2023-07-29T21:00,27.3,90,,,976.9,0.0
2023-07-29T22:00,27.1,90,,,977.2,0.0
2023-07-29T23:00,26.8,92,,,976.9,0.0
2023-07-30T00:00,26.5,93,,,976.2,0.0
2023-07-30T01:00,26.3,94,,,975.8,0.0
2023-07-30T02:00,26.1,94,,,975.8,0.0
2023-07-30T03:00,25.7,94,,,975.9,0.0
2023-07-30T04:00,25.0,93,,,976.1,1.3
2023-07-30T05:00,25.3,96,,,975.9,0.3
2023-07-30T06:00,25.8,94,,,976.3,0.1
2023-07-30T07:00,26.5,90,,,976.6,0.0
2023-07-30T08:00,27.9,83,,,976.9,0.0
2023-07-30T09:00,28.8,79,,,977.3,0.1
2023-07-30T10:00,30.1,73,,,977.2,0.2
2023-07-30T11:00,31.3,68,,,976.8,0.1
2023-07-30T12:00,32.3,64,,,976.0,0.1
2023-07-30T13:00,32.8,62,,,975.1,0.0
2023-07-30T14:00,33.0,60,,,974.0,0.0
2023-07-30T15:00,33.1,60,,,973.1,0.0
2023-07-30T16:00,32.9,61,,,972.7,0.0
2023-07-30T17:00,32.0,66,,,973.3,0.0
2023-07-30T18:00,30.7,75,,,973.4,0.0
2023-07-30T19:00,29.6,83,,,973.9,0.0
2023-07-30T20:00,28.8,85,,,974.5,0.1
2023-07-30T21:00,28.4,87,,,975.3,0.0
2023-07-30T22:00,28.3,86,,,975.7,0.0
2023-07-30T23:00,28.2,86,,,975.7,0.0
2023-07-31T00:00,27.8,86,,,975.7,0.0
2023-07-31T01:00,27.5,86,,,975.2,0.0
2023-07-31T02:00,26.5,88,,,975.1,0.0
2023-07-31T03:00,26.1,90,,,975.1,0.1
2023-07-31T04:00,26.0,93,,,975.2,0.0
2023-07-31T05:00,25.1,95,,,975.5,0.0
2023-07-31T06:00,25.5,95,,,975.8,0.3
2023-07-31T07:00,26.3,91,,,975.9,0.2
2023-07-31T08:00,27.6,88,,,976.1,0.0
2023-07-31T09:00,29.6,81,,,976.6,0.0
2023-07-31T10:00,31.3,73,,,976.5,0.1
2023-07-31T11:00,32.3,70,,,976.4,0.1
2023-07-31T12:00,33.1,66,,,975.9,0.0
2023-07-31T13:00,33.6,64,,,975.2,0.0
2023-07-31T14:00,33.5,63,,,974.2,0.0
2023-07-31T15:00,33.6,62,,,973.5,0.0
2023-07-31T16:00,33.3,61,,,973.1,0.0
2023-07-31T17:00,33.3,61,,,973.2,0.0
2023-07-31T18:00,32.0,66,,,973.0,0.0
2023-07-31T19:00,30.8,71,,,973.6,0.0
2023-07-31T20:00,29.6,76,,,974.1,0.0
2023-07-31T21:00,29.0,78,,,975.0,0.0
2023-07-31T22:00,28.7,81,,,975.0,0.0
2023-07-31T23:00,28.3,83,,,975.1,0.0
2023-08-01T00:00,28.1,84,,,975.0,0.0
2023-08-01T01:00,27.7,85,,,974.6,0.0
2023-08-01T02:00,27.3,87,,,974.2,0.0
2023-08-01T03:00,27.1,87,,,973.9,0.0
2023-08-01T04:00,26.9,87,,,974.1,0.0
2023-08-01T05:00,27.3,84,,,974.3,0.0
2023-08-01T06:00,27.7,83,,,974.8,0.0
2023-08-01T07:00,28.3,82,,,975.0,0.0
2023-08-01T08:00,29.6,78,,,975.3,0.0
2023-08-01T09:00,30.7,75,,,975.4,0.0
2023-08-01T10:00,32.0,72,,,975.1,0.1
2023-08-01T11:00,33.1,67,,,975.0,0.1
2023-08-01T12:00,33.9,62,,,974.7,0.0
2023-08-01T13:00,34.1,60,,,973.8,0.0
2023-08-01T14:00,34.6,56,,,972.7,0.0
2023-08-01T15:00,34.4,57,,,972.2,0.0
2023-08-01T16:00,33.9,59,,,971.9,0.0
2023-08-01T17:00,33.0,66,,,972.2,0.0
2023-08-01T18:00,31.2,75,,,972.8,0.0
2023-08-01T19:00,30.0,76,,,972.7,0.0
2023-08-01T20:00,29.7,77,,,973.3,0.0
2023-08-01T21:00,29.4,79,,,974.1,0.0
2023-08-01T22:00,29.4,80,,,974.2,0.0
2023-08-01T23:00,29.5,80,,,974.6,0.0
2023-08-02T00:00,29.3,78,,,974.6,0.0
2023-08-02T01:00,29.0,77,,,974.2,0.0
2023-08-02T02:00,28.5,82,,,973.7,0.0
2023-08-02T03:00,28.4,83,,,973.9,0.0
2023-08-02T04:00,28.3,82,,,974.3,0.0
2023-08-02T05:00,27.8,87,,,974.0,0.0
2023-08-02T06:00,28.5,84,,,974.5,0.0
2023-08-02T07:00,29.3,81,,,975.2,0.0
2023-08-02T08:00,30.4,76,,,975.5,0.0
2023-08-02T09:00,31.4,73,,,975.7,0.0
2023-08-02T10:00,32.6,70,,,976.2,0.0
2023-08-02T11:00,33.7,66,,,975.5,0.1
2023-08-02T12:00,34.7,62,,,974.8,0.0
2023-08-02T13:00,34.9,60,,,974.1,0.0
2023-08-02T14:00,35.1,59,,,973.2,0.0
2023-08-02T15:00,34.3,62,,,972.5,0.1
2023-08-02T16:00,31.9,72,,,973.0,0.2
2023-08-02T17:00,28.5,86,,,974.0,0.1
2023-08-02T18:00,28.6,86,,,973.7,0.0
2023-08-02T19:00,28.3,87,,,974.2,0.1
2023-08-02T20:00,28.2,90,,,974.8,0.0
2023-08-02T21:00,27.8,92,,,975.7,0.2
2023-08-02T22:00,27.5,92,,,975.6,0.6
2023-08-02T23:00,27.3,93,,,975.7,0.0
2023-08-03T00:00,27.1,92,,,975.6,0.0
2023-08-03T01:00,26.8,93,,,975.1,0.0
2023-08-03T02:00,26.8,94,,,974.6,0.0
2023-08-03T03:00,26.8,96,,,974.4,0.0
2023-08-03T04:00,26.8,93,,,974.1,0.0
2023-08-03T05:00,26.5,90,14.3,280.0,974.5,0.0
2023-08-03T06:00,27.2,86,17.0,283.0,974.9,0.0
2023-08-03T07:00,28.2,84,15.8,287.0,975.5,0.0
2023-08-03T08:00,29.3,79,17.7,294.0,976.1,0.0
2023-08-03T09:00,30.3,75,18.0,296.0,976.0,0.0
2023-08-03T10:00,31.4,71,17.1,295.0,976.2,0.0
2023-08-03T11:00,32.3,68,16.0,301.0,975.9,0.1
2023-08-03T12:00,33.1,66,14.8,304.0,975.3,0.1
2023-08-03T13:00,33.8,64,16.1,304.0,974.3,0.1
2023-08-03T14:00,34.1,62,16.6,304.0,973.4,0.0
2023-08-03T15:00,33.9,62,17.4,304.0,972.8,0.1
2023-08-03T16:00,33.7,64,14.7,301.0,972.4,0.3
2023-08-03T17:00,32.1,72,6.1,310.0,973.5,0.7
2023-08-03T18:00,28.0,90,8.3,272.0,974.5,8.0
2023-08-03T19:00,27.5,92,10.5,229.0,974.5,0.1
2023-08-03T20:00,27.7,92,7.0,215.0,975.0,0.0
2023-08-03T21:00,27.8,92,7.7,233.0,975.7,0.0
2023-08-03T22:00,27.8,90,8.3,236.0,976.1,0.0
2023-08-03T23:00,27.5,91,8.2,322.0,976.5,0.1
2023-08-04T00:00,27.1,92,8.0,350.0,976.2,0.1
2023-08-04T01:00,27.0,93,4.1,345.0,975.9,0.1
2023-08-04T02:00,26.8,93,3.1,45.0,975.7,0.0
2023-08-04T03:00,26.5,95,8.4,133.0,976.1,0.2
2023-08-04T04:00,26.0,97,6.1,130.0,976.1,0.6
2023-08-04T05:00,28.0,89,9.4,317.0,975.6,0.2
2023-08-04T06:00,28.0,90,3.3,41.0,976.4,1.5
2023-08-04T07:00,27.7,92,3.4,148.0,976.7,0.0
2023-08-04T08:00,27.8,90,5.8,158.0,977.3,0.3
2023-08-04T09:00,28.7,88,3.1,144.0,978.3,0.6
2023-08-04T10:00,29.3,84,2.7,23.0,978.3,1.1
2023-08-04T11:00,29.5,84,3.6,37.0,978.1,0.6
2023-08-04T12:00,29.9,83,3.2,27.0,977.7,0.4
2023-08-04T13:00,30.5,81,3.1,339.0,977.0,0.5
2023-08-04T14:00,31.0,78,4.6,342.0,976.2,0.4
2023-08-04T15:00,31.7,75,7.4,331.0,975.5,0.2
2023-08-04T16:00,31.7,74,8.7,343.0,975.3,0.2
2023-08-04T17:00,30.3,79,5.8,360.0,976.2,0.3
2023-08-04T18:00,30.3,79,2.1,121.0,976.3,0.1
2023-08-04T19:00,26.7,95,9.3,103.0,977.8,3.4
2023-08-04T20:00,27.2,92,1.5,166.0,978.7,0.5
2023-08-04T21:00,27.2,93,3.6,264.0,979.0,0.2
2023-08-04T22:00,27.0,94,4.0,270.0,978.8,0.0
2023-08-04T23:00,26.7,97,3.2,243.0,979.0,0.0
2023-08-05T00:00,26.5,98,2.5,172.0,978.6,0.0
2023-08-05T01:00,26.3,99,3.3,186.0,977.9,0.0
2023-08-05T02:00,26.4,98,3.2,207.0,977.7,0.0
2023-08-05T03:00,26.4,98,3.9,248.0,977.4,0.0
2023-08-05T04:00,26.4,97,5.1,274.0,977.5,0.0
2023-08-05T05:00,27.3,89,3.0,256.0,978.1,0.0
2023-08-05T06:00,27.3,92,4.7,189.0,978.6,0.6
2023-08-05T07:00,27.4,92,4.8,283.0,979.5,2.4
2023-08-05T08:00,28.0,90,5.9,169.0,980.0,0.2
2023-08-05T09:00,28.2,88,11.0,199.0,980.7,0.6
2023-08-05T10:00,29.3,82,7.2,233.0,980.5,0.2
2023-08-05T11:00,30.9,77,7.3,281.0,979.9,0.5
2023-08-05T12:00,32.0,74,8.1,302.0,979.0,0.1
2023-08-05T13:00,32.9,68,10.3,306.0,978.0,0.1
2023-08-05T14:00,33.6,63,12.1,307.0,977.1,0.0
2023-08-05T15:00,33.7,64,12.9,306.0,976.0,0.0
2023-08-05T16:00,33.5,64,12.7,313.0,975.3,0.0
2023-08-05T17:00,32.3,69,8.1,302.0,976.5,0.0
2023-08-05T18:00,31.5,77,4.4,279.0,976.8,0.0
2023-08-05T19:00,30.1,82,5.0,270.0,977.5,0.0
2023-08-05T20:00,29.8,82,5.8,270.0,978.1,0.0
2023-08-05T21:00,29.0,88,6.1,267.0,978.6,0.0
2023-08-05T22:00,29.0,86,3.6,225.0,978.8,0.0
2023-08-05T23:00,28.9,84,8.9,227.0,978.6,0.1
2023-08-06T00:00,28.7,83,8.3,236.0,977.9,0.0
2023-08-06T01:00,28.2,82,8.7,240.0,977.1,0.0
2023-08-06T02:00,27.9,80,9.4,247.0,976.5,0.0
2023-08-06T03:00,28.0,79,11.8,250.0,976.3,0.0
2023-08-06T04:00,27.9,79,13.1,262.0,976.3,0.0
2023-08-06T05:00,28.3,78,13.9,287.0,976.7,0.0
2023-08-06T06:00,28.2,76,15.3,289.0,977.0,0.0
2023-08-06T07:00,28.9,75,14.3,288.0,977.3,0.0
2023-08-06T08:00,29.8,72,17.4,283.0,977.5,0.0
2023-08-06T09:00,30.9,70,18.2,278.0,977.6,0.0
2023-08-06T10:00,32.2,66,18.5,277.0,977.5,0.0
2023-08-06T11:00,33.4,62,19.0,280.0,977.0,0.0
2023-08-06T12:00,34.0,59,19.1,281.0,975.9,0.0
2023-08-06T13:00,34.6,57,19.4,285.0,974.8,0.0
2023-08-06T14:00,34.8,57,18.6,280.0,973.6,0.0
2023-08-06T15:00,34.7,56,19.8,273.0,972.6,0.0
2023-08-06T16:00,33.1,63,18.4,270.0,972.2,0.5
2023-08-06T17:00,32.4,67,10.9,264.0,973.3,0.0
2023-08-06T18:00,30.7,75,7.1,336.0,973.7,0.1
2023-08-06T19:00,26.0,91,5.2,25.0,974.3,1.2
2023-08-06T20:00,26.7,91,0.5,135.0,974.8,0.1
2023-08-06T21:00,27.0,92,4.3,180.0,975.2,0.0
2023-08-06T22:00,27.2,89,8.9,201.0,974.9,0.0
2023-08-06T23:00,27.9,82,13.2,248.0,974.5,0.0
2023-08-07T00:00,27.9,77,13.9,253.0,974.1,0.0
2023-08-07T01:00,27.4,77,13.1,254.0,973.5,0.0
2023-08-07T02:00,27.2,77,12.8,260.0,973.5,0.0
2023-08-07T03:00,27.2,76,14.8,256.0,973.4,0.0
2023-08-07T04:00,27.2,76,17.6,255.0,973.4,0.0
2023-08-07T05:00,27.5,74,18.6,260.0,973.0,0.0
2023-08-07T06:00,27.6,75,19.2,262.0,973.5,0.0
2023-08-07T07:00,28.2,74,19.5,265.0,974.0,0.0
2023-08-07T08:00,29.1,72,21.6,270.0,974.9,0.0
2023-08-07T09:00,30.2,69,22.0,270.0,975.0,0.0
2023-08-07T10:00,31.4,66,20.9,273.0,975.0,0.0
2023-08-07T11:00,32.4,62,19.8,280.0,974.6,0.0
2023-08-07T12:00,32.8,60,17.0,276.0,974.0,0.0
2023-08-07T13:00,33.5,57,16.2,274.0,973.0,0.1
2023-08-07T14:00,34.0,55,16.6,265.0,972.1,0.0
2023-08-07T15:00,34.2,54,18.1,263.0,971.4,0.0
2023-08-07T16:00,34.0,55,16.2,273.0,971.0,0.0
2023-08-07T17:00,32.4,61,13.9,280.0,971.8,0.0
2023-08-07T18:00,31.1,66,11.2,291.0,972.2,0.0
2023-08-07T19:00,29.9,70,8.4,277.0,972.7,0.0
2023-08-07T20:00,29.3,71,11.1,257.0,973.2,0.0
2023-08-07T21:00,29.3,68,16.2,257.0,974.0,0.0
2023-08-07T22:00,28.8,71,14.6,254.0,974.4,0.0
2023-08-07T23:00,28.7,71,15.8,249.0,974.3,0.0
2023-08-08T00:00,28.6,70,16.9,250.0,974.1,0.0
2023-08-08T01:00,28.2,70,18.0,254.0,973.5,0.0
2023-08-08T02:00,27.6,71,19.0,260.0,973.4,0.0
2023-08-08T03:00,27.2,73,19.2,264.0,973.3,0.0
2023-08-08T04:00,26.9,74,19.6,263.0,973.6,0.0
2023-08-08T05:00,27.5,74,22.0,267.0,973.6,0.0
2023-08-08T06:00,27.5,76,22.4,265.0,974.0,0.0
2023-08-08T07:00,28.1,76,22.8,265.0,974.6,0.0
2023-08-08T08:00,29.0,74,24.5,268.0,975.0,0.0
2023-08-08T09:00,30.0,72,24.5,268.0,975.1,0.0
2023-08-08T10:00,31.3,67,23.1,272.0,975.4,0.0
2023-08-08T11:00,32.5,64,21.3,276.0,975.1,0.0
2023-08-08T12:00,33.3,60,19.2,278.0,974.8,0.0
2023-08-08T13:00,33.8,57,17.9,279.0,974.7,0.0
2023-08-08T14:00,34.4,54,17.1,278.0,974.2,0.0
2023-08-08T15:00,34.0,56,18.0,273.0,973.9,0.0
2023-08-08T16:00,33.8,57,16.6,275.0,973.8,0.0
2023-08-08T17:00,32.6,62,12.1,282.0,974.5,0.0
2023-08-08T18:00,31.7,66,9.7,268.0,974.8,0.0
2023-08-08T19:00,30.8,68,8.9,238.0,975.3,0.0
2023-08-08T20:00,30.3,68,9.7,231.0,975.8,0.0
2023-08-08T21:00,30.4,66,13.5,245.0,976.6,0.0
2023-08-08T22:00,30.0,65,15.2,239.0,977.2,0.0
2023-08-08T23:00,29.4,65,16.0,239.0,977.2,0.0
2023-08-09T00:00,29.0,66,17.1,248.0,976.9,0.0
2023-08-09T01:00,28.5,68,15.3,255.0,976.7,0.0
2023-08-09T02:00,28.1,70,15.9,265.0,976.6,0.0
2023-08-09T03:00,27.7,71,16.9,269.0,976.7,0.0
2023-08-09T04:00,27.4,72,16.6,270.0,977.0,0.0
2023-08-09T05:00,27.7,73,18.4,267.0,977.1,0.0
2023-08-09T06:00,27.8,74,18.7,271.0,978.2,0.0
2023-08-09T07:00,28.4,75,17.3,274.0,978.9,0.0
2023-08-09T08:00,29.2,73,19.5,273.0,979.3,0.0
2023-08-09T09:00,30.3,70,20.2,274.0,979.6,0.0
2023-08-09T10:00,31.8,66,19.9,275.0,979.7,0.0
2023-08-09T11:00,33.1,60,17.7,282.0,979.7,0.0
2023-08-09T12:00,33.5,57,13.8,285.0,979.3,0.0
2023-08-09T13:00,34.0,55,11.7,288.0,978.7,0.0
2023-08-09T14:00,34.4,54,11.7,288.0,977.6,0.0
2023-08-09T15:00,34.5,53,11.8,282.0,977.0,0.0
2023-08-09T16:00,34.5,52,11.6,275.0,976.7,0.0
2023-08-09T17:00,33.2,59,11.2,249.0,977.7,0.0
2023-08-09T18:00,32.2,62,8.1,257.0,977.8,0.0
2023-08-09T19:00,31.4,63,7.3,250.0,978.4,0.0
2023-08-09T20:00,30.6,66,7.3,261.0,978.6,0.0
2023-08-09T21:00,30.3,67,8.7,253.0,979.3,0.0
2023-08-09T22:00,29.5,69,11.1,245.0,979.5,0.0
2023-08-09T23:00,29.2,65,14.3,245.0,979.5,0.0
2023-08-10T00:00,28.9,65,14.2,249.0,979.3,0.0
2023-08-10T01:00,28.4,69,14.1,251.0,978.8,0.0
2023-08-10T02:00,28.0,72,13.0,264.0,978.6,0.0
2023-08-10T03:00,27.6,74,10.5,262.0,979.0,0.0
2023-08-10T04:00,27.3,77,13.0,270.0,978.8,0.0
2023-08-10T05:00,28.0,75,13.8,263.0,978.9,0.0
2023-08-10T06:00,28.1,76,14.5,264.0,979.6,0.0
2023-08-10T07:00,28.9,74,15.1,269.0,980.3,0.0
2023-08-10T08:00,29.9,70,17.3,271.0,980.5,0.0
2023-08-10T09:00,31.0,67,17.5,278.0,981.0,0.0
2023-08-10T10:00,32.1,63,16.6,288.0,981.2,0.0
2023-08-10T11:00,33.2,58,14.0,296.0,981.0,0.0
2023-08-10T12:00,33.7,56,10.8,291.0,980.5,0.0
2023-08-10T13:00,34.0,54,9.5,281.0,979.9,0.0
2023-08-10T14:00,33.9,53,8.6,272.0,979.1,0.0
2023-08-10T15:00,33.9,53,8.3,272.0,978.6,0.0
2023-08-10T16:00,33.7,53,9.8,264.0,978.2,0.0
2023-08-10T17:00,31.5,66,9.4,203.0,979.1,0.0
2023-08-10T18:00,28.7,78,9.7,202.0,979.6,1.2
2023-08-10T19:00,27.8,86,11.3,163.0,979.6,0.5
2023-08-10T20:00,27.5,84,11.0,157.0,980.2,0.0
2023-08-10T21:00,27.6,83,7.8,158.0,980.6,0.0
2023-08-10T22:00,27.8,83,6.7,164.0,980.7,0.0
2023-08-10T23:00,27.8,83,6.2,170.0,980.7,0.0
2023-08-11T00:00,27.6,84,9.7,184.0,980.4,0.0
2023-08-11T01:00,27.4,85,9.1,187.0,979.9,0.0
2023-08-11T02:00,27.2,84,7.8,214.0,979.6,0.0
2023-08-11T03:00,27.3,82,8.7,246.0,979.4,0.0
2023-08-11T04:00,27.5,77,10.8,266.0,979.8,0.0
2023-08-11T05:00,27.9,73,11.3,263.0,979.9,0.0
2023-08-11T06:00,28.3,68,13.4,275.0,980.8,0.0
2023-08-11T07:00,29.1,68,12.0,279.0,981.2,0.0
2023-08-11T08:00,30.4,65,13.5,279.0,981.4,0.0
2023-08-11T09:00,31.6,62,14.8,274.0,981.6,0.0
2023-08-11T10:00,32.9,58,15.7,279.0,981.3,0.0
2023-08-11T11:00,33.9,53,13.9,291.0,980.5,0.0
2023-08-11T12:00,34.4,50,12.6,283.0,980.1,0.1
2023-08-11T13:00,34.6,49,13.9,280.0,979.2,0.1
2023-08-11T14:00,34.6,49,13.6,281.0,978.1,0.1
2023-08-11T15:00,34.4,50,14.0,282.0,977.3,0.1
2023-08-11T16:00,34.0,51,13.8,277.0,977.0,0.0
2023-08-11T17:00,33.5,58,4.2,250.0,978.1,0.0
2023-08-11T18:00,30.4,78,4.6,225.0,978.5,1.1
2023-08-11T19:00,29.8,81,5.3,242.0,978.4,0.1
2023-08-11T20:00,30.3,71,7.5,235.0,978.7,0.0
2023-08-11T21:00,30.1,69,7.9,240.0,979.3,0.0
2023-08-11T22:00,29.6,70,9.5,245.0,979.1,0.0
2023-08-11T23:00,29.4,69,11.8,247.0,978.8,0.0
2023-08-12T00:00,29.2,68,13.2,253.0,978.4,0.0
2023-08-12T01:00,28.9,66,14.2,254.0,978.2,0.0
2023-08-12T02:00,28.7,63,15.7,259.0,978.1,0.0
2023-08-12T03:00,28.5,62,16.6,266.0,978.1,0.0
2023-08-12T04:00,28.2,62,15.9,265.0,978.2,0.0
2023-08-12T05:00,28.3,60,15.4,259.0,978.4,0.0
2023-08-12T06:00,28.2,62,15.7,261.0,978.8,0.0
2023-08-12T07:00,28.9,64,15.3,255.0,979.1,0.0
2023-08-12T08:00,30.1,62,18.1,257.0,979.4,0.0
2023-08-12T09:00,31.5,59,19.7,261.0,979.8,0.0
2023-08-12T10:00,32.9,55,20.7,263.0,979.8,0.0
2023-08-12T11:00,33.9,51,19.1,272.0,979.1,0.0
2023-08-12T12:00,34.8,48,16.7,276.0,978.3,0.0
2023-08-12T13:00,35.3,45,16.2,274.0,977.1,0.0
2023-08-12T14:00,35.3,44,18.0,271.0,976.0,0.0
2023-08-12T15:00,35.3,43,17.4,263.0,975.4,0.0
2023-08-12T16:00,34.8,46,16.7,251.0,974.8,0.0
2023-08-12T17:00,33.5,52,13.4,256.0,975.7,0.0
2023-08-12T18:00,32.4,54,13.7,247.0,975.5,0.0
2023-08-12T19:00,31.8,53,16.1,250.0,975.7,0.0
2023-08-12T20:00,31.3,54,14.2,249.0,976.0,0.0
2023-08-12T21:00,30.7,56,14.0,241.0,976.6,0.0
2023-08-12T22:00,30.3,57,15.0,243.0,976.7,0.0
2023-08-12T23:00,29.9,60,16.3,242.0,976.6,0.0
2023-08-13T00:00,29.5,63,15.8,246.0,976.1,0.0
2023-08-13T01:00,29.2,63,16.3,252.0,975.3,0.0
2023-08-13T02:00,28.8,64,17.3,258.0,974.9,0.0
