timestamp,station,lat,lon,pm25,pm10,co,no2,so2,o3,aqi
2024-11-18 18:00:00,Punjabi Bagh,28.6741,77.131,105.7,112.0,868.0,51.6,25.5,34.0,251.2
2024-11-18 19:00:00,Punjabi Bagh,28.6741,77.131,104.1,109.9,768.0,46.4,23.5,34.0,245.7
2024-11-18 20:00:00,Punjabi Bagh,28.6741,77.131,102.9,108.3,645.0,40.7,21.5,35.0,241.6
2024-11-18 21:00:00,Punjabi Bagh,28.6741,77.131,101.3,106.4,568.0,36.1,19.9,36.0,236.2
2024-11-18 22:00:00,Punjabi Bagh,28.6741,77.131,99.2,103.8,547.0,32.8,18.8,37.0,229.0
2024-11-18 23:00:00,Punjabi Bagh,28.6741,77.131,96.9,101.0,570.0,30.5,18.1,38.0,221.1
2024-11-19 00:00:00,Punjabi Bagh,28.6741,77.131,104.8,109.2,671.0,37.0,20.4,31.0,248.1
2024-11-19 01:00:00,Punjabi Bagh,28.6741,77.131,108.3,112.2,946.0,39.7,22.3,28.0,260.1
2024-11-19 02:00:00,Punjabi Bagh,28.6741,77.131,115.7,119.7,1298.0,43.0,25.1,26.0,285.3
2024-11-19 03:00:00,Punjabi Bagh,28.6741,77.131,112.5,115.3,1471.0,42.9,27.5,36.0,274.4
2024-11-19 04:00:00,Punjabi Bagh,28.6741,77.131,105.2,107.8,1297.0,36.3,29.7,71.0,249.5
2024-11-19 05:00:00,Punjabi Bagh,28.6741,77.131,89.9,92.7,944.0,26.3,31.7,120.0,199.7
2024-11-19 06:00:00,Punjabi Bagh,28.6741,77.131,69.2,71.9,653.0,18.0,32.1,156.0,129.0
2024-11-19 07:00:00,Punjabi Bagh,28.6741,77.131,44.9,47.4,500.0,11.3,29.6,172.0,74.5
2024-11-19 08:00:00,Punjabi Bagh,28.6741,77.131,40.2,42.8,409.0,6.2,25.6,177.0,66.5
2024-11-19 09:00:00,Punjabi Bagh,28.6741,77.131,38.6,41.4,401.0,8.1,23.0,171.0,63.8
2024-11-19 10:00:00,Punjabi Bagh,28.6741,77.131,37.8,40.5,521.0,22.2,23.2,150.0,62.5
2024-11-19 11:00:00,Punjabi Bagh,28.6741,77.131,41.6,43.7,723.0,43.1,24.8,118.0,68.9
2024-11-19 12:00:00,Punjabi Bagh,28.6741,77.131,107.8,113.9,887.0,66.1,30.3,80.0,258.4
2024-11-19 13:00:00,Punjabi Bagh,28.6741,77.131,123.4,129.5,968.0,71.2,32.9,66.0,302.8
2024-11-19 14:00:00,Punjabi Bagh,28.6741,77.131,130.9,136.0,1010.0,78.0,36.5,47.0,308.6
2024-11-19 15:00:00,Punjabi Bagh,28.6741,77.131,131.8,136.9,1026.0,81.2,38.3,33.0,309.3
2024-11-19 16:00:00,Punjabi Bagh,28.6741,77.131,130.4,135.0,1016.0,78.2,37.1,28.0,308.2
2024-11-19 17:00:00,Punjabi Bagh,28.6741,77.131,129.0,133.2,980.0,71.7,34.3,28.0,307.1
2024-11-19 18:00:00,Punjabi Bagh,28.6741,77.131,124.8,129.0,931.0,64.2,31.1,30.0,303.9
2024-11-19 19:00:00,Punjabi Bagh,28.6741,77.131,119.2,122.9,860.0,55.8,27.7,33.0,297.3
2024-11-19 20:00:00,Punjabi Bagh,28.6741,77.131,113.4,116.9,776.0,46.4,23.9,37.0,277.5
2024-11-19 21:00:00,Punjabi Bagh,28.6741,77.131,109.2,112.7,725.0,38.7,21.1,41.0,263.1
2024-11-19 22:00:00,Punjabi Bagh,28.6741,77.131,106.2,109.4,704.0,33.3,19.5,43.0,252.9
2024-11-19 23:00:00,Punjabi Bagh,28.6741,77.131,104.1,107.1,715.0,29.5,18.9,44.0,245.7
2024-11-20 00:00:00,Punjabi Bagh,28.6741,77.131,113.2,116.2,811.0,36.4,21.8,35.0,276.8
2024-11-20 01:00:00,Punjabi Bagh,28.6741,77.131,114.6,117.3,1103.0,39.3,23.7,32.0,281.6
2024-11-20 02:00:00,Punjabi Bagh,28.6741,77.131,120.6,123.4,1480.0,42.9,26.4,31.0,500.0
2024-11-20 03:00:00,Punjabi Bagh,28.6741,77.131,117.8,119.7,1664.0,43.0,29.0,42.0,292.5
2024-11-20 04:00:00,Punjabi Bagh,28.6741,77.131,112.0,114.1,1479.0,36.5,31.5,79.0,272.7
2024-11-20 05:00:00,Punjabi Bagh,28.6741,77.131,98.7,101.3,1102.0,26.5,33.9,129.0,227.3
2024-11-20 06:00:00,Punjabi Bagh,28.6741,77.131,79.2,81.7,785.0,18.4,35.2,167.0,163.1
2024-11-20 07:00:00,Punjabi Bagh,28.6741,77.131,61.0,63.8,599.0,11.8,34.3,187.0,101.0
2024-11-20 08:00:00,Punjabi Bagh,28.6741,77.131,52.9,55.8,473.0,7.1,32.2,195.0,88.0
2024-11-20 09:00:00,Punjabi Bagh,28.6741,77.131,50.2,53.1,443.0,10.5,31.1,190.0,83.4
2024-11-20 10:00:00,Punjabi Bagh,28.6741,77.131,48.5,51.2,561.0,28.1,31.3,166.0,80.6
2024-11-20 11:00:00,Punjabi Bagh,28.6741,77.131,53.0,55.2,777.0,53.8,32.5,130.0,88.2
2024-11-20 12:00:00,Punjabi Bagh,28.6741,77.131,103.1,106.6,972.0,81.5,36.5,89.0,242.3
2024-11-20 13:00:00,Punjabi Bagh,28.6741,77.131,116.6,120.1,1120.0,85.6,40.6,75.0,288.4
2024-11-20 14:00:00,Punjabi Bagh,28.6741,77.131,130.4,133.2,1248.0,91.2,46.2,55.0,308.2
2024-11-20 15:00:00,Punjabi Bagh,28.6741,77.131,141.6,144.4,1322.0,94.6,50.1,38.0,316.8
2024-11-20 16:00:00,Punjabi Bagh,28.6741,77.131,150.9,153.7,1325.0,94.3,51.2,28.0,323.9
2024-11-20 17:00:00,Punjabi Bagh,28.6741,77.131,156.5,158.8,1275.0,91.7,50.5,22.0,328.2
2024-11-20 18:00:00,Punjabi Bagh,28.6741,77.131,155.5,157.9,1188.0,87.7,48.0,18.0,327.5
2024-11-20 19:00:00,Punjabi Bagh,28.6741,77.131,149.9,152.3,1040.0,82.1,42.7,16.0,323.2
2024-11-20 20:00:00,Punjabi Bagh,28.6741,77.131,143.0,144.8,856.0,75.1,35.7,16.0,317.9
2024-11-20 21:00:00,Punjabi Bagh,28.6741,77.131,135.5,137.4,726.0,67.7,29.9,18.0,312.1
2024-11-20 22:00:00,Punjabi Bagh,28.6741,77.131,128.5,130.4,670.0,59.1,26.4,21.0,306.8
2024-11-20 23:00:00,Punjabi Bagh,28.6741,77.131,122.5,123.9,668.0,50.2,24.1,26.0,302.2
2024-11-21 00:00:00,Punjabi Bagh,28.6741,77.131,136.9,138.3,755.0,55.1,27.5,18.0,313.2
2024-11-21 01:00:00,Punjabi Bagh,28.6741,77.131,138.3,139.7,1033.0,55.3,28.9,18.0,314.3
2024-11-21 02:00:00,Punjabi Bagh,28.6741,77.131,144.8,146.2,1400.0,55.1,31.0,19.0,319.3
2024-11-21 03:00:00,Punjabi Bagh,28.6741,77.131,138.3,139.2,1582.0,51.7,34.0,35.0,314.3
2024-11-21 04:00:00,Punjabi Bagh,28.6741,77.131,129.5,130.4,1404.0,42.2,39.1,78.0,307.5
2024-11-21 05:00:00,Punjabi Bagh,28.6741,77.131,102.0,103.1,1040.0,29.4,45.1,136.0,238.6
2024-11-21 06:00:00,Punjabi Bagh,28.6741,77.131,75.9,77.5,739.0,19.3,48.1,178.0,151.9
2024-11-21 07:00:00,Punjabi Bagh,28.6741,77.131,56.8,58.9,574.0,12.3,45.6,195.0,94.6
2024-11-21 08:00:00,Punjabi Bagh,28.6741,77.131,48.2,50.5,472.0,8.0,40.2,197.0,80.1
2024-11-21 09:00:00,Punjabi Bagh,28.6741,77.131,45.8,48.1,463.0,11.0,36.1,188.0,76.0
2024-11-21 10:00:00,Punjabi Bagh,28.6741,77.131,44.7,46.9,598.0,26.3,34.6,164.0,74.1
2024-11-21 11:00:00,Punjabi Bagh,28.6741,77.131,48.7,50.5,827.0,49.0,34.4,129.0,80.9
2024-11-21 12:00:00,Punjabi Bagh,28.6741,77.131,90.3,93.8,1024.0,67.7,37.5,96.0,500.0
2024-11-21 13:00:00,Punjabi Bagh,28.6741,77.131,107.6,111.1,1142.0,74.6,40.4,79.0,257.7
2024-11-21 14:00:00,Punjabi Bagh,28.6741,77.131,121.5,124.8,1229.0,84.0,44.4,55.0,301.4
2024-11-21 15:00:00,Punjabi Bagh,28.6741,77.131,135.0,138.3,1304.0,91.1,47.8,35.0,311.7
2024-11-21 16:00:00,Punjabi Bagh,28.6741,77.131,148.5,151.8,1380.0,94.1,50.6,23.0,322.1
2024-11-21 17:00:00,Punjabi Bagh,28.6741,77.131,159.3,163.0,1443.0,94.6,52.8,16.0,330.4
2024-11-21 18:00:00,Punjabi Bagh,28.6741,77.131,163.9,167.6,1475.0,93.1,52.5,11.0,333.9
2024-11-21 19:00:00,Punjabi Bagh,28.6741,77.131,163.4,167.2,1457.0,88.7,48.0,9.0,333.5
2024-11-21 20:00:00,Punjabi Bagh,28.6741,77.131,160.2,163.9,1407.0,82.2,41.1,9.0,331.1
2024-11-21 21:00:00,Punjabi Bagh,28.6741,77.131,156.5,160.2,1358.0,76.0,35.3,10.0,328.2
2024-11-21 22:00:00,Punjabi Bagh,28.6741,77.131,153.2,157.4,1295.0,70.7,31.7,9.0,325.7
2024-11-21 23:00:00,Punjabi Bagh,28.6741,77.131,151.3,155.5,1234.0,65.7,29.4,9.0,324.3
2024-11-22 00:00:00,Punjabi Bagh,28.6741,77.131,156.5,160.2,1252.0,65.0,28.7,8.0,328.2
2024-11-22 01:00:00,Punjabi Bagh,28.6741,77.131,166.7,170.4,1465.0,67.0,32.4,5.0,336.1
2024-11-22 02:00:00,Punjabi Bagh,28.6741,77.131,185.3,189.5,1758.0,69.1,37.5,3.0,350.3
2024-11-22 03:00:00,Punjabi Bagh,28.6741,77.131,185.8,188.1,1866.0,66.8,42.0,17.0,350.7
2024-11-22 04:00:00,Punjabi Bagh,28.6741,77.131,161.6,164.4,1608.0,56.0,45.6,63.0,332.2
2024-11-22 05:00:00,Punjabi Bagh,28.6741,77.131,136.4,139.7,1165.0,40.7,48.6,126.0,312.8
2024-11-22 06:00:00,Punjabi Bagh,28.6741,77.131,113.2,116.9,809.0,27.9,49.8,175.0,276.8
2024-11-22 07:00:00,Punjabi Bagh,28.6741,77.131,88.9,92.9,624.0,17.9,47.6,199.0,196.2
2024-11-22 08:00:00,Punjabi Bagh,28.6741,77.131,81.5,85.4,527.0,10.5,43.6,209.0,171.0
2024-11-22 09:00:00,Punjabi Bagh,28.6741,77.131,77.1,80.6,538.0,12.0,40.8,204.0,156.0
2024-11-22 10:00:00,Punjabi Bagh,28.6741,77.131,74.3,77.5,695.0,28.5,40.0,178.0,146.4
2024-11-22 11:00:00,Punjabi Bagh,28.6741,77.131,78.7,81.5,961.0,54.0,40.4,138.0,161.4
2024-11-22 12:00:00,Punjabi Bagh,28.6741,77.131,138.3,143.9,1238.0,84.2,47.8,98.0,314.3
2024-11-22 13:00:00,Punjabi Bagh,28.6741,77.131,165.3,170.4,1541.0,92.8,54.0,78.0,335.0
2024-11-22 14:00:00,Punjabi Bagh,28.6741,77.131,186.3,191.9,1856.0,104.5,62.5,51.0,351.1
2024-11-22 15:00:00,Punjabi Bagh,28.6741,77.131,204.4,209.5,2047.0,112.6,69.4,29.0,365.0
2024-11-22 16:00:00,Punjabi Bagh,28.6741,77.131,219.8,224.9,2023.0,114.1,73.4,18.0,376.8
2024-11-22 17:00:00,Punjabi Bagh,28.6741,77.131,231.9,237.5,1876.0,112.0,75.7,12.0,386.1
2024-11-22 18:00:00,Punjabi Bagh,28.6741,77.131,236.1,241.2,1745.0,108.9,75.5,8.0,389.3
2024-11-22 19:00:00,Punjabi Bagh,28.6741,77.131,233.8,239.3,1673.0,105.4,71.4,5.0,387.6
2024-11-22 20:00:00,Punjabi Bagh,28.6741,77.131,230.5,236.1,1616.0,100.9,64.7,4.0,385.0
2024-11-22 21:00:00,Punjabi Bagh,28.6741,77.131,227.2,232.8,1583.0,96.1,58.8,3.0,382.5
2024-11-22 22:00:00,Punjabi Bagh,28.6741,77.131,223.1,228.6,1569.0,90.7,54.4,2.0,379.4
2024-11-22 23:00:00,Punjabi Bagh,28.6741,77.131,218.9,224.4,1579.0,84.9,50.8,2.0,376.1
2024-11-23 00:00:00,Punjabi Bagh,28.6741,77.131,234.7,240.3,1639.0,100.5,70.1,0.0,388.3
2024-11-23 01:00:00,Punjabi Bagh,28.6741,77.131,236.1,241.2,1838.0,99.1,69.2,3.0,389.3
2024-11-23 02:00:00,Punjabi Bagh,28.6741,77.131,230.0,235.2,2087.0,96.4,67.6,8.0,384.7
2024-11-23 03:00:00,Punjabi Bagh,28.6741,77.131,198.4,202.1,2138.0,89.1,64.3,25.0,360.4
2024-11-23 04:00:00,Punjabi Bagh,28.6741,77.131,172.8,176.5,1812.0,73.3,58.0,64.0,340.8
2024-11-23 05:00:00,Punjabi Bagh,28.6741,77.131,143.9,148.5,1288.0,52.9,50.0,115.0,318.6
2024-11-23 06:00:00,Punjabi Bagh,28.6741,77.131,114.8,120.6,859.0,35.8,42.8,153.0,282.2
2024-11-23 07:00:00,Punjabi Bagh,28.6741,77.131,91.0,97.1,607.0,21.9,36.6,171.0,201.0
2024-11-23 08:00:00,Punjabi Bagh,28.6741,77.131,75.4,81.0,450.0,11.4,31.1,177.0,150.2
2024-11-23 09:00:00,Punjabi Bagh,28.6741,77.131,62.9,67.5,438.0,12.3,28.3,169.0,107.5
2024-11-23 10:00:00,Punjabi Bagh,28.6741,77.131,54.6,58.7,634.0,33.4,28.7,141.0,90.9
2024-11-23 11:00:00,Punjabi Bagh,28.6741,77.131,63.3,66.6,975.0,66.0,31.8,99.0,108.9
2024-11-23 12:00:00,Punjabi Bagh,28.6741,77.131,136.0,142.5,1324.0,102.1,46.4,71.0,312.5
2024-11-23 13:00:00,Punjabi Bagh,28.6741,77.131,169.0,176.0,1656.0,108.1,56.8,60.0,337.8
2024-11-23 14:00:00,Punjabi Bagh,28.6741,77.131,196.5,203.5,1996.0,116.5,71.2,44.0,358.9
2024-11-23 15:00:00,Punjabi Bagh,28.6741,77.131,216.1,222.6,2277.0,123.9,82.3,29.0,374.0
2024-11-23 16:00:00,Punjabi Bagh,28.6741,77.131,229.1,236.1,2543.0,129.9,88.1,17.0,384.0
2024-11-23 17:00:00,Punjabi Bagh,28.6741,77.131,237.0,244.0,2750.0,134.9,90.6,8.0,390.0
2024-11-23 18:00:00,Punjabi Bagh,28.6741,77.131,234.2,240.3,2697.0,136.1,88.7,1.0,387.9
2024-11-23 19:00:00,Punjabi Bagh,28.6741,77.131,220.3,226.8,2162.0,132.4,80.1,0.0,377.2
2024-11-23 20:00:00,Punjabi Bagh,28.6741,77.131,197.0,203.0,1367.0,124.9,67.0,1.0,359.3
2024-11-23 21:00:00,Punjabi Bagh,28.6741,77.131,170.9,176.0,776.0,115.0,55.0,4.0,339.3
2024-11-23 22:00:00,Punjabi Bagh,28.6741,77.131,144.8,149.0,591.0,101.3,45.5,8.0,319.3
2024-11-23 23:00:00,Punjabi Bagh,28.6741,77.131,124.3,128.1,609.0,85.2,37.2,13.0,303.5
2024-11-24 00:00:00,Punjabi Bagh,28.6741,77.131,130.4,134.1,688.0,90.1,43.3,6.0,308.2
2024-11-24 01:00:00,Punjabi Bagh,28.6741,77.131,103.1,106.2,835.0,78.7,38.2,12.0,242.3
2024-11-24 02:00:00,Punjabi Bagh,28.6741,77.131,87.5,89.9,1042.0,62.7,31.1,22.0,191.5
2024-11-24 03:00:00,Punjabi Bagh,28.6741,77.131,72.6,74.5,1144.0,48.1,25.6,39.0,140.6
2024-11-24 04:00:00,Punjabi Bagh,28.6741,77.131,62.9,64.5,1039.0,36.9,23.4,69.0,107.5
2024-11-24 05:00:00,Punjabi Bagh,28.6741,77.131,53.0,54.8,829.0,27.2,22.8,107.0,88.2
2024-11-24 06:00:00,Punjabi Bagh,28.6741,77.131,44.6,47.0,649.0,19.4,22.2,136.0,74.0
2024-11-24 07:00:00,Punjabi Bagh,28.6741,77.131,41.7,44.7,527.0,12.4,20.8,152.0,69.1
2024-11-24 08:00:00,Punjabi Bagh,28.6741,77.131,39.1,42.8,435.0,7.4,19.4,161.0,64.7
2024-11-24 09:00:00,Punjabi Bagh,28.6741,77.131,37.7,42.0,425.0,8.3,18.9,158.0,62.3
2024-11-24 10:00:00,Punjabi Bagh,28.6741,77.131,37.4,41.6,559.0,19.5,19.8,139.0,61.8
2024-11-24 11:00:00,Punjabi Bagh,28.6741,77.131,41.3,44.7,775.0,36.7,21.7,109.0,68.4
2024-11-24 12:00:00,Punjabi Bagh,28.6741,77.131,67.1,73.1,933.0,58.7,25.7,75.0,121.8
2024-11-24 13:00:00,Punjabi Bagh,28.6741,77.131,75.7,80.8,978.0,63.4,28.9,63.0,151.2
2024-11-24 14:00:00,Punjabi Bagh,28.6741,77.131,81.5,85.7,965.0,69.6,33.2,47.0,171.0
2024-11-24 15:00:00,Punjabi Bagh,28.6741,77.131,83.6,87.3,918.0,72.6,35.9,35.0,178.2
2024-11-24 16:00:00,Punjabi Bagh,28.6741,77.131,84.5,88.0,825.0,70.1,35.6,31.0,181.2
2024-11-24 17:00:00,Punjabi Bagh,28.6741,77.131,85.4,88.7,698.0,64.4,33.6,31.0,184.3
2024-11-24 18:00:00,Punjabi Bagh,28.6741,77.131,85.0,88.0,604.0,58.1,31.1,32.0,182.9
2024-11-24 19:00:00,Punjabi Bagh,28.6741,77.131,83.8,86.8,567.0,51.5,28.1,33.0,178.8
2024-11-24 20:00:00,Punjabi Bagh,28.6741,77.131,84.3,87.5,562.0,44.3,24.5,34.0,180.5
2024-11-24 21:00:00,Punjabi Bagh,28.6741,77.131,85.7,89.2,582.0,38.3,21.8,35.0,185.3
2024-11-24 22:00:00,Punjabi Bagh,28.6741,77.131,87.5,91.0,613.0,33.7,20.3,35.0,191.5
2024-11-24 23:00:00,Punjabi Bagh,28.6741,77.131,90.3,93.8,669.0,30.2,19.6,35.0,500.0
2024-11-25 00:00:00,Punjabi Bagh,28.6741,77.131,84.8,88.0,778.0,22.4,19.2,45.0,182.2
2024-11-25 01:00:00,Punjabi Bagh,28.6741,77.131,94.8,98.0,1018.0,27.2,21.6,40.0,214.0
2024-11-25 02:00:00,Punjabi Bagh,28.6741,77.131,108.5,111.8,1312.0,33.5,25.0,34.0,260.7
2024-11-25 03:00:00,Punjabi Bagh,28.6741,77.131,118.0,120.6,1452.0,36.4,27.8,39.0,293.2
2024-11-25 04:00:00,Punjabi Bagh,28.6741,77.131,122.9,126.7,1304.0,32.7,29.6,66.0,302.5
2024-11-25 05:00:00,Punjabi Bagh,28.6741,77.131,126.7,130.9,1003.0,25.5,30.8,105.0,305.4
2024-11-25 06:00:00,Punjabi Bagh,28.6741,77.131,121.5,127.6,750.0,19.2,31.8,136.0,301.4
2024-11-25 07:00:00,Punjabi Bagh,28.6741,77.131,107.6,115.5,606.0,13.6,32.7,153.0,257.7
2024-11-25 08:00:00,Punjabi Bagh,28.6741,77.131,103.1,112.7,510.0,8.8,33.2,163.0,242.3
2024-11-25 09:00:00,Punjabi Bagh,28.6741,77.131,100.4,110.8,476.0,9.4,33.4,161.0,233.1
2024-11-25 10:00:00,Punjabi Bagh,28.6741,77.131,97.3,107.8,541.0,19.6,32.8,142.0,222.5
2024-11-25 11:00:00,Punjabi Bagh,28.6741,77.131,100.8,109.2,668.0,35.2,31.7,111.0,234.5
2024-11-25 12:00:00,Punjabi Bagh,28.6741,77.131,120.6,129.5,766.0,42.7,28.0,88.0,500.0
2024-11-25 13:00:00,Punjabi Bagh,28.6741,77.131,121.5,129.0,796.0,45.6,29.2,78.0,301.4
2024-11-25 14:00:00,Punjabi Bagh,28.6741,77.131,120.6,127.1,796.0,49.4,30.7,63.0,500.0
2024-11-25 15:00:00,Punjabi Bagh,28.6741,77.131,117.1,122.9,793.0,51.0,31.3,52.0,290.1
2024-11-25 16:00:00,Punjabi Bagh,28.6741,77.131,112.9,118.0,800.0,48.8,30.3,47.0,275.8
2024-11-25 17:00:00,Punjabi Bagh,28.6741,77.131,107.8,112.5,805.0,44.4,28.3,45.0,258.4
2024-11-25 18:00:00,Punjabi Bagh,28.6741,77.131,100.6,104.8,791.0,39.7,26.0,44.0,233.8
2024-11-25 19:00:00,Punjabi Bagh,28.6741,77.131,92.7,96.4,739.0,34.8,23.3,43.0,206.8
2024-11-25 20:00:00,Punjabi Bagh,28.6741,77.131,86.6,90.1,668.0,29.6,20.4,44.0,188.4
2024-11-25 21:00:00,Punjabi Bagh,28.6741,77.131,82.9,86.4,630.0,25.8,18.3,43.0,175.8
2024-11-25 22:00:00,Punjabi Bagh,28.6741,77.131,80.8,84.3,622.0,24.0,17.4,41.0,168.6
2024-11-25 23:00:00,Punjabi Bagh,28.6741,77.131,79.4,82.9,646.0,23.7,17.3,38.0,163.8
2024-11-26 00:00:00,Punjabi Bagh,28.6741,77.131,87.5,91.3,754.0,29.1,19.9,30.0,191.5
2024-11-26 01:00:00,Punjabi Bagh,28.6741,77.131,88.7,92.4,1059.0,31.9,22.4,27.0,195.6
2024-11-26 02:00:00,Punjabi Bagh,28.6741,77.131,95.7,99.7,1448.0,35.5,26.0,25.0,217.0
2024-11-26 03:00:00,Punjabi Bagh,28.6741,77.131,97.8,101.0,1631.0,36.2,29.1,34.0,224.2
2024-11-26 04:00:00,Punjabi Bagh,28.6741,77.131,95.0,98.7,1418.0,31.4,31.8,67.0,214.7
2024-11-26 05:00:00,Punjabi Bagh,28.6741,77.131,85.9,90.8,1001.0,23.7,34.1,112.0,186.0
2024-11-26 06:00:00,Punjabi Bagh,28.6741,77.131,67.8,73.6,662.0,17.1,34.6,145.0,124.2
2024-11-26 07:00:00,Punjabi Bagh,28.6741,77.131,47.4,52.4,500.0,11.6,31.7,158.0,78.7
2024-11-26 08:00:00,Punjabi Bagh,28.6741,77.131,40.0,44.4,416.0,7.1,26.9,161.0,66.2
2024-11-26 09:00:00,Punjabi Bagh,28.6741,77.131,36.2,40.0,405.0,7.8,23.6,154.0,59.8
2024-11-26 10:00:00,Punjabi Bagh,28.6741,77.131,34.5,38.0,497.0,17.6,23.1,136.0,56.9
2024-11-26 11:00:00,Punjabi Bagh,28.6741,77.131,36.6,39.5,661.0,32.6,24.0,108.0,60.5
2024-11-26 12:00:00,Punjabi Bagh,28.6741,77.131,59.6,64.3,795.0,48.1,26.2,80.0,99.3
2024-11-26 13:00:00,Punjabi Bagh,28.6741,77.131,68.9,72.9,858.0,51.8,27.6,69.0,128.0
2024-11-26 14:00:00,Punjabi Bagh,28.6741,77.131,73.1,76.8,892.0,56.7,29.4,55.0,142.3
2024-11-26 15:00:00,Punjabi Bagh,28.6741,77.131,74.7,78.5,920.0,59.0,30.4,44.0,147.8
2024-11-26 16:00:00,Punjabi Bagh,28.6741,77.131,76.8,80.6,959.0,56.6,29.9,41.0,154.9
2024-11-26 17:00:00,Punjabi Bagh,28.6741,77.131,79.6,83.6,993.0,51.6,28.5,42.0,164.5
2024-11-26 18:00:00,Punjabi Bagh,28.6741,77.131,81.3,85.4,993.0,46.4,26.9,44.0,170.3
2024-11-26 19:00:00,Punjabi Bagh,28.6741,77.131,81.5,85.7,932.0,40.9,24.8,45.0,171.0
2024-11-26 20:00:00,Punjabi Bagh,28.6741,77.131,82.0,86.4,838.0,35.2,22.4,47.0,172.7
2024-11-26 21:00:00,Punjabi Bagh,28.6741,77.131,83.4,88.0,770.0,31.5,20.8,47.0,177.5
2024-11-26 22:00:00,Punjabi Bagh,28.6741,77.131,85.9,90.8,719.0,30.8,20.4,43.0,186.0
2024-11-26 23:00:00,Punjabi Bagh,28.6741,77.131,89.2,94.1,695.0,32.1,20.8,37.0,197.3
2024-11-27 00:00:00,Punjabi Bagh,28.6741,77.131,96.9,101.7,787.0,36.6,24.7,34.0,221.1
2024-11-27 01:00:00,Punjabi Bagh,28.6741,77.131,102.0,106.9,1141.0,40.2,27.6,30.0,238.6
2024-11-27 02:00:00,Punjabi Bagh,28.6741,77.131,113.4,118.5,1611.0,44.8,31.5,26.0,277.5
2024-11-27 03:00:00,Punjabi Bagh,28.6741,77.131,115.0,119.0,1847.0,45.2,34.5,35.0,282.9
2024-11-27 04:00:00,Punjabi Bagh,28.6741,77.131,107.8,111.3,1632.0,37.7,36.0,71.0,258.4
2024-11-27 05:00:00,Punjabi Bagh,28.6741,77.131,86.4,90.3,1183.0,26.0,36.6,120.0,187.7
2024-11-27 06:00:00,Punjabi Bagh,28.6741,77.131,59.4,63.1,804.0,16.7,35.9,157.0,99.0
2024-11-27 07:00:00,Punjabi Bagh,28.6741,77.131,41.1,44.2,584.0,10.7,32.8,171.0,68.1
2024-11-27 08:00:00,Punjabi Bagh,28.6741,77.131,34.8,37.6,434.0,6.9,28.5,171.0,57.4
2024-11-27 09:00:00,Punjabi Bagh,28.6741,77.131,32.0,34.7,394.0,9.0,25.7,163.0,52.7
2024-11-27 10:00:00,Punjabi Bagh,28.6741,77.131,31.0,33.4,509.0,20.6,25.4,143.0,51.0
2024-11-27 11:00:00,Punjabi Bagh,28.6741,77.131,34.1,36.1,734.0,37.9,26.7,115.0,56.2
2024-11-27 12:00:00,Punjabi Bagh,28.6741,77.131,57.0,59.8,977.0,56.6,31.6,87.0,94.9
2024-11-27 13:00:00,Punjabi Bagh,28.6741,77.131,69.6,72.4,1239.0,64.6,36.7,72.0,130.4
2024-11-27 14:00:00,Punjabi Bagh,28.6741,77.131,85.4,88.2,1520.0,75.6,43.9,50.0,184.3
2024-11-27 15:00:00,Punjabi Bagh,28.6741,77.131,100.6,103.4,1724.0,83.8,50.2,33.0,233.8
2024-11-27 16:00:00,Punjabi Bagh,28.6741,77.131,114.1,116.9,1792.0,86.6,55.2,23.0,279.9
2024-11-27 17:00:00,Punjabi Bagh,28.6741,77.131,126.2,129.5,1783.0,86.5,59.3,17.0,305.0
2024-11-27 18:00:00,Punjabi Bagh,28.6741,77.131,132.7,136.0,1780.0,85.1,61.0,13.0,310.0
2024-11-27 19:00:00,Punjabi Bagh,28.6741,77.131,132.2,136.4,1818.0,82.5,58.8,11.0,309.6
2024-11-27 20:00:00,Punjabi Bagh,28.6741,77.131,130.9,135.0,1861.0,78.6,54.1,11.0,308.6
2024-11-27 21:00:00,Punjabi Bagh,28.6741,77.131,129.5,133.6,1888.0,74.7,50.2,11.0,307.5
2024-11-27 22:00:00,Punjabi Bagh,28.6741,77.131,128.1,132.2,1843.0,71.1,47.8,11.0,306.4
2024-11-27 23:00:00,Punjabi Bagh,28.6741,77.131,125.7,129.9,1781.0,67.6,46.0,11.0,304.6
2024-11-28 00:00:00,Punjabi Bagh,28.6741,77.131,114.8,118.0,1848.0,63.8,38.3,20.0,282.2
2024-11-28 01:00:00,Punjabi Bagh,28.6741,77.131,121.5,125.3,2254.0,64.6,41.6,18.0,301.4
2024-11-28 02:00:00,Punjabi Bagh,28.6741,77.131,136.4,140.2,2789.0,65.3,46.2,17.0,312.8
2024-11-28 03:00:00,Punjabi Bagh,28.6741,77.131,136.4,139.2,2964.0,61.9,49.6,29.0,312.8
2024-11-28 04:00:00,Punjabi Bagh,28.6741,77.131,115.5,117.3,2435.0,51.1,51.2,67.0,284.6
2024-11-28 05:00:00,Punjabi Bagh,28.6741,77.131,90.8,92.9,1547.0,36.2,51.5,118.0,500.0
2024-11-28 06:00:00,Punjabi Bagh,28.6741,77.131,65.7,67.5,847.0,24.1,50.1,158.0,117.0
2024-11-28 07:00:00,Punjabi Bagh,28.6741,77.131,48.2,50.8,538.0,15.4,45.4,177.0,80.1
2024-11-28 08:00:00,Punjabi Bagh,28.6741,77.131,45.2,48.0,418.0,9.4,39.0,184.0,75.0
